,ratings,comments
10509,10,드라마를 보지 않는데 유일하게 끝까지 본 드라마가 '불멸의 이순신'이였다. 충무공이면 그냥 10점이다...
10510,10,"이영화 우려하던 CG나 고증 거의 흠 잡을때 없이 잘 빠졌습니다. 감독의 연 출력 , 배우들의 연기력은 이름대로고 시나리오와 촬영, 특히 해상 전투신은 정말 압권입니다. 가슴에 울림이 있는 감동이 있습니다 무조건봐야할영화입니다 "
10511,10,먼저 이런 영화를 만들어 주신것에 대해 감사의 마음으로 10점
10512,10,정말 cg와 배우들의 연기  최고의 영화라 장담한다.
10513,4,"올해 뼈가 부서지라 연속해서 일한결과 약간에 목돈을 소소히 모았소. 문화생활에도 약간에 지출을 할수있을만큼 지갑이 두둑해졌소 그래서 이 영화를 보려고 하오만,  만약 댓글중에서 한국인이라면 봐야한다는 어조가 나오면 결단코 안볼것이오 난 누가 나에게 강요하는걸 엄청나게 싫어하는 사람이오"
10514,10,그냥 좋다.
10515,9,"사즉생,국민을 위하는 마음"
10516,10,기대됩니다. 요즘 처럼 자신의 안위에만 급급한 썩어빠진 정치꾼들과 정말 비교될 분이시죠.
10517,9,별 기대 안하고 봤는데 너무 괜찮았어요.'백성이 있어야 나라가 있고 나라가 있어야 임금이 있다. 충은 백성을 향해야 한다'. 리더의 역활이 얼마나 중요한지 느껴지는 영화였어요 
10518,9,"광해, 변호인, 명량  같은듯 다른 인물들  그립습니다."
10519,8,성웅 이순신이 아닌 인간 이순신의 고뇌와 갈등 그리고 해상 액션이 꽤 볼만한 영화
10520,8,이순신 장군 시사회 보고 왔습니다. 드라마 책속에 그려진 인물을 이 영화 한편에 다 담아내기에는 역시 좀 무리가 있지 않았나 생각은 해봅니다. 진지한 내용이고 웃음도 없지만 이 영화는 잘 만든 작품입니다. 해상전투씬은 정말 긴장감과 시원함과 그리고 외적선이 침물할때 짜릿함과 통쾌함을 줍니다.  
10521,10,운빨이라구한새끼  미친넘 이네    아베하구  잌본가서 사러라  미친새끼
10522,9,"재미있어요. 구루지만 나을때 진짜 무서움. 이순신 정말 대단. 마지막에 노꾼들 하는말이 압권. 우리 후세들은 우리가 이렇게 개고생한거 알까? 아,당연히 알겠지 모르면 xxx제. "
10523,0,대포vs조총 운빨이었음 ㅋㅋㅋㅋㅋ
10524,9,시사 봤는데 개봉하면 또 볼려구 기다림...명량...!
10525,10,"최민식,류승용,조진웅 3배우가 나오는것만으로도 확실히 볼만한 영화"
10526,10,잊고 살았던 이순신장군의 위대함과 그 뒤에 함께 힘쓴 백성과 병사들의 위대함까지 제대로 느낄 수 있었고 전투기술을 깔끔하게 정리해서 잘 보여주신 것 같아요..이순신장군에 대해 잘 알지못하는 요즘 세대 학생들이 많이 봤으면 좋겠어요
10527,10,전군 출정하라~! 가슴이 울컥합니다.
10528,10,꼭 보고싶은 영화~~~
10529,10,두려움을 용기로 바꿀수 있다면...  광화문앞을 지나며 장군의 동상을 올려다 봤다...
10530,10,개봉 군도 분위기도 망하는  분위기임  과연 명량은 살아남을수 있을지 
10531,10,너무너무 기대됩니다. ㅠ.ㅠ 성웅 이순신.. 꼭 볼것입니다.
10532,8,구루지마~구루지마~ 우리승룡옵빠야
10533,10,배우들연기력에감동 이순신장군에또감동 역시최민식
10534,10,반드시 보아야 할 영화!!!!!!!!
10535,6,잠깐 등장하는 CG만 보고도 망했다는 생각이 든다. 일본어도 어색하고. 한민족 최고의 영화소재로 겨우 이거밖에 못 뽑아내냐;;
10536,7,대체..왜 이 영화엔 꼬랑지를 내기는가....?? 전문가들ㅋㅋㅋ
10537,10,시사회 봤어요 멋지네요~~~^^
10538,10,재미있을것같아
10539,10,명량을 만날수 있었던 건 천행입니다. 그 분들이 목숨 걸고 지켰던 이 나라를 제대로 지키지 못한 지금의 현실이 부끄럽고 가슴 아팠습니다. 이순신 장군의 고뇌와 비통함이 그대로 전해진 최고의 명작입니다.
10540,9," 절체절명의 위기 !  주위의 근심과 두려움, 만류를 뿌리치고 ..  고뇌의 결단과 죽음을 무릅쓴 전략 수행과정을 백성의 믿음과 성원과 아울러 잘 표현하였다."
10541,10,진짜 기대된다.7월 30일에 꼭 보러 가야지.
10542,2,보고나왔는데할말이별로없네요
10543,8,명량해전의 통쾌함보다 이순신 장군과 아들 이회의 대화장면은 영화의 핵심이라 할만해 보였습니다. 드라마와는 다른 명량의 해상전투이기도 했었구요. 대장기 홀로 외롭게 싸워야 했을만큼 명량해전은 아군의 사기가 떨어져있었던 시기가 아니었나 싶기도 해요. 드라마와는 다른 모습의 이순신 장군이었습니다~
10544,10,짜임새 있는 구성과 내용이 정말 잘 만들어진듯~~^^
10545,10,뭐처럼 잼나게 봤다.. *^^*  많은 사람들에게 추천하고 싶은 영화!  
10546,10,제발 재미있어야 될긴데...그래야 청소년들이나 많이 보고 좋을건데 제발.....이순신장군은 정말 널리 널리 항상 애기 했으면 좋겠다
10547,10,시사회가서 봤는데 보고나서 소름이 돋았습니다. 완전 짱입니다. 이순신장군의 지략이 정말 최고였고... 싸움신 보고 친구랑 깜짝 놀랐습니다.. 최고입니다 모두들 보셨으면 좋겠습니다!!
10548,10,불멸의 이순신에서 쇠사슬 사용해서 왜선을 막던데 실제로 사용했는지도 불분명한데 그런 장면이 나오더군요. 명량 예고편 보니까 대포로 왜선을 박살내던데 그당시 대포는 쇳덩이라 폭발이 아니라 관통력만 있습니다. 고증대로 영화가 나오길. 구국의 성웅 이순신.
10549,10,정말 기대된당...
10550,10,정말 최고!! 주연 조연 배우들 모두다 최고였다! 초반은 다소 지루한감이 없지않아 있었지만 끝까지 박진감 넘치고 가슴 뜨거운이야기. 주연 두명은 말할 것도 없고 이정현과 진구의 연기에 감동 받았다.
10551,9,꼭 봐야 하는 영화^^ 뭔가 빠진 듯 싶은 들본듯한 기분이 좀 듭니다. 그래도 안보면 무지 섭한 영화. 강추
10552,6,류승룡 씨는 왜 메인포스터에 나왔는지 잘 모르겠을 정도였고 최민식 씨가 연기하신 이순신 장군님은 개인의 고뇌를 느끼게 하는 부분이 꽤나 있었는데 전쟁에 초점을 둔 화려한 느낌의 영화는 아닌 듯 합니다^^ 늘어지는 감이 있어서 아쉬웠네요...
10553,9,이순신장군의 인간적인 아픔과 고뇌를 표현하고 있으며 후반 명량에서의 해전장면은 우리나라 영화사에 길이 남을만한 장면 이였습니다. 개봉하면 다시 꼭 보러갈껍니다. 조금 잔인하지만 아이들과 보러가도 괜찮을꺼 같습니다.강추~!!!
10554,9,믿고 보십시요..!
10555,2,그냥 할말이 더이상없단다
10556,0,아 ...최악
10557,10,기대하고 있습니다.
10558,6,이거 걱정인게 예고편을 보니 판옥선 대포에 맞은 일본 배가 섬광을 내며 터지는데 당시 포탄은 그냥 쇠덩이인데 이게 지금 미사일과 섬광을 내며 터진다는게 고증에 문제가 많을 듯 싶다. 어째 불길하다
10559,10,이건 완전 대작임!! 완전 몰입해서 봄!
10560,9,뻔한 이야기지만 다른 이야기와 액션!!! 잘 나왔네요~
10561,10,진짜  꼭 봐야할 영화에요  전투신도 스케일이 어마어마 해요
10562,10,역사적 고증이 아주 잘된 영화. 오랜만에 좋은 영화 잘 봤습니다.
10563,7,개인적으로 김영민씨가 했으면 했는데...
10564,9,출정 직전의 고뇌하는 이순신과 목숨을 잃을 수도 있다는 사실에 주저하는 민초들의 심정이 후반부 열심히 싸우는 장면으로 이어지며 카다르시스를 준다
10565,10,이런 영화는 한번쯤 봐야지요...
10566,0,김명민씨가 이순신역을 맡았을때도 안 어울릴거라고 했지만 잘 어울렸듯이 최민식씨도 영화를   보고 평가를 내려야 할듯 하네요.  그리고 명량해전때는 장군의 건강이 최악일때라 병색이   완연한 최민식씨의 얼굴이 정확한 고증이라 생각됩니다.  평점은 영화를 보고...
10567,6,최민식이가 이순신역을 하다니 오호통재라 최민식 당신은 아니여 광화문에서 스크린쿼터제나 사수해야지
10568,10,이런영화는 전연령 관람가라야 하지 않나요? ㅠㅠ 초등생 딸들과 보러 갈려고 했는데 ㅠ
10569,8,증말 기대하고 있는데.... 예고편 보니까...ㅠㅠ 하지만 그래도 본다....
10570,10,믿고보는 감독 작품이라 더욱기대가 됩니다~~
10571,10,기다려집니다~~~두근두근
10572,8,이순신 탄생일에 개봉하면 대박일텐데
10573,9,기대되고 대한민국 사람이라면 꼭 봐야할 영화지만....충무공 이순신장군님을 다루는 영화라서...조금 우려스럽기도 합니다...cg가 엉성하고 전투씬이 허접하다면 수많은 사람들의 질타를 피하기 어렵습니다...저도 가차없이 비난할 것 입니다....충무공 이순신장군님을 잘 그려내지 못한다면 실망도 클겁니다.
10574,10,완전 기대됨
10575,7,이런영화는 나라가 만들어야하는거아냐? 허접하게 만들려면 만들지마라...
10576,10,기대합니다. 이순신 장군님의 신출귀몰한 해전능력이 잘 드러난 영화이길 바랍니다.  보고나서 실망스러우면 0점 주겠읍니다.
10577,1,"진심 조언하자면, 아니다 싶으면 개봉 강행하지 말고 1년더 시간 갖고 정말 제대로 화면보정 색보정 cg보정 다 해서 다시 갖고와라. 이거 잘못되면 정말 실망 너무클거같다. 진심 '102%' 느낌 안오면 개봉하지 마라. 지금 예고편으로 봐선 이건 거의 성냥팔이소녀의재림 수준이다."
10578,9,기대를 많이 했다가 도리어 실망할까봐서 일부러 안했는데 길어진 예고편을 보니 더 접어야 할 것 같네요. 수백척의 배들이 앞으로 밀려나오는데 노는 가만히 있고 이거 뭔가요ㅜㅜ 스크린에서는 좀더 보정이 되겠죠? 한류로 세계인들도 우리 영화 많이 볼텐데 한국인의 심장이라 할 수 있는 그 분의 영화를 
10579,2,"표절왕 ,....앵들도 표절하는 이런인간 영화는 안봐야합니다 "
10580,10,기대반 우려반.......
10581,10,일본군을 쳐 부수는 통쾌함 기대가 됩니다. 
10582,10,tv 사극을 보고 일곱살 난 아들이 울었던 기억 가족이 감명깊게 숨죽여 본 이후 이순신의 리더쉽이란 책을 보고 존경하지 아니할 수 없는 그분의 내면의 세계를 조금은 이해할 수 있었고 명량에서는 더 잘 표현해주셨으리라 믿으며 가족 모두 관람할 예정입니다 
10583,10,기대됩니다!!
10584,10,출연배우들 믿고 본다^^
10585,10,이순신장군님 영화 함부로 망치지 말기바란다. 
10586,1,다큐라면 모를까.. CG는.. 최악이다.
10587,10,역사를 바꾼.영웅.전쟁 역사상 가장 위대한
10588,9,"배우도 배우고, 내용도 이순신장군님이라 어떨지 기대된다. 하지만 이순신님을 어떻게 연기하셨을지에 대한 궁금함도 들고, 연출도 어떨지, 제발 기대이상까진아니어두 기대한만큼은 되었으면 좋겟다."
10589,10,뉴라이트 친일파 교학사친일교과서 자위녀 곡 소리나게 할 영화네  예고편만 봐도 심장이 뛴다
10590,10,"파도소리에, 적함에 꿈자리에서 식은 땀을 흘리며 조국을 지킨 명장의 명량을 당연히 지켜보고 가슴에 후세에 알려야 한다. 우리 민족의 위대함을.. "
10591,10,기대된다
10592,10,독도도 지켜주소소
10593,10,신에게는 아직 열두척의 배가 남아있사옵니다... 이말 한마디에 가슴이 벌써 아려온다
10594,10,주변 국가의 역사의 왜곡이 심할수록 이런 진실에 기반한 영화가 요구됩니다 
10595,10,엄청 기대됩니다. 좋은 작품으로 보여주십시요~
10596,10,완전기대
10597,10,정말 기대됩니다~
10598,10,이 시대에는 충무공같은분이 없는것같아 아쉽다. 지금이 난세인것은 아닌지.....!!! 명량으로 기분전환........!!!  
10599,10,"예고를 보는데. 갑자기 아들이 생각이 났어여...아직 꿈이 정해지지 않았다고 하는데 ... 이영화를 보면서 꿈과 하면 된다란걸 보여주고 싶네요,,,ㅎ 아직 살만한 나라니까...ㅎㅎ이영화를 통해 책으로만 공부하는 역사가 아닌 영화로도  공부를 할수 있단걸 보여줘야겠어여 ㅎㅎㅎ기대할께요 ~"
10600,10,최민식씨와 류승룡씨를 믿고 보는 영화~!!!!
10601,10,우리나라에서 나와 가족이 행복하게 살 수 있었던 역사의 기록이다. 기대됩니다. 
10602,10,믿고 보는 배우^^
10603,10,기대 완전 큼니다. 제가 존경하는 인물 1순위의 영화이며 아무리 되씹어도 온몸에서 전율이 가시지 않아요 
10604,0,문제의 표절작 최종병기활 감독아닌가? 이런 감독이 살아남는 대한민국 영화판...
10605,10,군도보고 쉬었다가 명랑 보고
10606,10,왜로부터 목숨을 바쳐 지킨 나라인데 서울 한복판에서 자위대 창설 기념식이 열린답니다... 눈물이나네요
10607,10,이순신무적함대
10608,10,아놔 일베 벌레새끼들 너무 많아 에프킬라 싹 뿌려버리고 싶다 
10609,10,2.3 편 제작 하는데..   일단  대박 나야죠      개봉날 은 사람 많으니   다음날 가야지 ㅎㅎ
10610,10,이순신을 소재로한 영화는 실패할 수 없지.....  영화 흥행에 아베도 한몫하고 있고.  만약실패한 영화라면 감독이 역적이지.  이순신 장군에게 늘 감사하고 감동한다. 
10611,10,더 이상 살곳도 물서설 곳도 없다.
10612,8,500만명 가능할듯....
10613,10,완빵입니다
10614,10,많은기대를하면서 기다리겟습니다 또한정치하는모든사람들반드시보셔야할듯 자신의조국의안위를위해서 목숨을아깝지않게생각한모든분들께감사드리고 자신의배만불리기위해서 다른사람들눈에피눈물흘리게하는사람들 이영화보고 깨달음을얻길바랍니다
10615,10,초등1학년인 아들에게 한참 위인전을 읽어주고 있어요.  어젠 충무공 이순신을 읽어주면서 영화가 개봉하면 보여 줘야지 하고 관람 나이를 검색 ㅠㅠ 15세 이상이네요 꼭 보여주고 싶었는데...
10616,10,이 영화로 하여금.. 위대하고 자랑스러운 성웅 충무공 이순신 장군을 전세계 알릴 수 있는 기회가 되었음 합니다.  기대합니다. 
10617,10,해경들에게 꼭 보여주어야할 영화.
10618,10,래알 보고싶다~
10619,10,기대합니다
10620,10,모두 보고싶게 하는 배우들. 기대합니다.
10621,8,조선에 명장중에 끝판왕이 이순신 장군님을 다른 영화라 기대 됩니다 드라마 로도 눈물을 흘려가면 봤는데 ㅠㅠ기대~기대~됐네요^^
10622,9,믿고봐도 좋을듯
10623,5,이제 우리나라도 TV 드라마든 영화든 보다 훌륭한 작품을 위해선 고증과 사실성을 개선해야만 합니다. 
10624,10,누가 뭐라해도 조선 최고의 장군~~~이름만으로도 극장행이다 이건~~가족과 같이....ㅎㅎ
10625,1,김명민 ⟩⟩⟩⟩⟩⟩⟩⟩⟩⟩⟩⟩⟩⟩⟩⟩⟩⟩⟩⟩⟩⟩⟩⟩⟩⟩⟩⟩⟩⟩⟩⟩⟩ 최민식
10626,10,작년부터 기다렸다~ 14년 7월 명랑 개봉날을..........
10627,10,신예  심지원도 나온다하던데 출연진에  없네  임창정뮤비에서  이쁘고 연기잘하던데   명량 이순신장군님  꼭보러가려고 기다림~~  기대합니다
10628,5,"이순신장군의 스토리는 엄청난데, 이를 담을 그릇은 현재 충분할까"
10629,5,감독아 예고편 봤는데 대포 한방에 완파되는 무기는 그 시절에 없었당깨.
10630,10,최고의 영화가 되어야 한다...
10631,10,최종병기 활 재미있게 봤다.  그래서 이 영화도 기대가 된다. 소재도 우리의 영웅 이순신... 당시 이순신은 왜적과는 백전백승으로 별로 어렵지않게  싸웠는데 선조와는 아주 어려운 싸움을 했다. 이 영화에 그것을 어떻게 풀어냈는지 자못 궁금하다.
10632,10,와 기대된다. 우리나라 장군중 최고중 최고급인 이순신을 다룬다는 자체가.... 역사적위인 다루다가 바보된 위인들 많으니....제발 잘만들었으면... 글구..류승룡씨는 또 악당역이야....최종병기 활에 이어서 또네...류승룡씨가 이순신이었다면 더좋았을텐데.... 올해 최고의 한국영화 기대작 '명량' 화이팅~!!
10633,10,역시 일빠 오덕 일베충들 이순신 영화 까는 것좀 봐라. 뭐가 구린지 다른 글보기가 하나도 없다. 
10634,0,명량해전이래서 보려다가.. 쩝... 최민식이라서 포기~ 기왕 만드는거 제대로 좀 만들지..ㅠㅠ
10635,10,나 진짜 올만에 예고편보고 눈물흘렸음..ㅠㅠ 일본에도 개봉했으면 하는데요
10636,10,의심없이 믿습니다
10637,9,완전 기대 만발입니다. 가족들 모두~~~
10638,5,"지금 누가 우리나라 최고의 해전이라고 언급했는데 그거 들린 말입니다. 세계 최고의 해전이란 표현이 맞구요, 예전부터 지금까지,  이 해전과 이순신 장군님을 영화화하는게  과연  완성도면에서나 아니면 그분의 업적에 누가 되지 않을까하는 걱정이 앞서네요. 그치만 한국인이라면 꼭 봐야하는 영화임에는 틀림없습니다!"
10639,10,영화관에 거의 가지 않지만 이 영화는 꼭 보러 간다.
10640,10,눈물난다..ㅠ.ㅠ
10641,9,보고싶은 한국영화
10642,10,우리영웅 이순신 꼭 보러간다~
10643,5,"이순신역에 최민식?  .........전혀  매치가 안됨,"
10644,9,류승룡이 이순신역에 더 어울릴것 같은데 최민식은 의외네... 
10645,10,임진왜란 최고의 대첩이자 이순신장군에 위대한 업적을 그린 영화 너무나 기대됩니다!!
10646,10,다른 설명 필요해? 충무공 역에 최민식이라잖아! 상대가 류승룡이라잖어!
10647,8,배우 최민식씨가 대단한 분인건 아는데.. 이순신장군에는 꽤 의외였다.ㅎㅎ
10648,5,최종병기 활이 실망스러웠던 사람으로 이 영화가 활을 뛰어넘을지 두고 봐야겠네요.
10649,9,CG 개망 ㅋㅋ 돈좀써라 이 레기들아 ㅋㅋ 좋은 소재에 몹쓸CG 모임 ;;
10650,10,최민식이다. 뭘걱정하는가?
10651,10,atlas 니 말하는게  박쥐같아서 꼴보기 싫은데? 적어도 너같은 놈보다는 최민식아저씨가 훨씬 나으니까 영화가 맘에 안들면 그냥 신경꺼라 인생패배자야 ㅋㅋ
10652,0,하필이면 이순신 장군 역에 최민식이라는 박쥐같은 놈이 주연이어서 싫다.
10653,10,미리 무조건 10점 만점에 10점!! 이순신 장군님 기대됩니다!! 류승룡씨와 조진웅씨도 너무너무 좋아하는 배우님들인데 일본인이라 아깝^^;;
10654,10,문창극 같은 *이 판 치는 박 정권 하에 온가족 동원 예정인 영화!!!
10655,10,정말 기대됩니다..^^
10656,10,무조건 10점
10657,10,ㅎㅎ
10658,10,"배우들 짱짱하네, 이정현님 이번 작품도 기대할게요."
10659,10,"말이 필요없고 무조건 보러갑니다. 소재도 좋고 배우들 연기도 기대되네요. 최민식, 류승룡, 이정현, 조진웅.."
10660,10,기대
10661,10,"최민식, 류승룡, 조진웅 ....... 후아... 배우진 좀 보소...  대박이네"
10662,10,무슨일이 있어도 보러간다
10663,10,예고편 보는 순간 눈물이 흐른다. 다른 말이 필요없다. 대한민국 국민이라면 이 영화 반드시 봐야 한다. 왜?  우리는 대한민국이니까...보고 우리 선조의 강인한 모습을 배워야 한다. 저 무모하고 비도덕적이고 파렴치한 일본을 우리는 반드시 이겨야 한다. 우리 모두 하나로 뭉치면 우린 반드시 해낼 수 있다. 꼭 볼것이다
10664,10,대한민국 사람이면 무조건 바야 할 영화라 생각합니다. 가뜩이나 일본 아들이 보기싫은 짓을 하고 있는데 이때 1500만을 넘겨야 대한민국이 무서 울거라 생각 됩니다. 국수주의로 몰릴 지언정 무조건 봅시다.
10665,10,"sbs리포터가 한밤 명량취재 최민식  인터뷰 못했다. 이경규왈 그친군 촬영들어가면 극 예민해지고 인터뷰  안한다. 배우 조진웅왈 백의종군 같이걷고 충무공 제사지낼때  민식이형님이 통곡을 하며 울더라... 무조건 기대해 본다...믿는다...이순신장군님,.고맙습니다..그리고  죄송합니다... 목숨바쳐 지키신 나라가 지금."
10666,10,뭐.... 그냥....기대 만땅..... 닥치고 관람하자.
10667,10,기대됩니다....
10668,8,"최민식씨가 이순신장군을 조금만 공부한다면, 체중조절에도 들어가주심이 .... 전쟁중의 장군은 병도 잦았고, 명량은 백의종군에서 다시 통제사가 되어 치른 참으로 처절한 전투여서 역시 김명민 밖에 ....."
10669,10,우리의 이순신장군님이신데 뭘 더 따지겠나...자동예매다...
10670,10,이런 영화 진작 나왔어야지요. 기대됩니다.
10671,8,최민식아저씨가 일단 나와서 8점은 먹고들어간다
10672,7,말도 안돼.  사채광고나 찍는 최민식이 충무공 역이라니...  토요토미 히데요시 역이면 딱 맞을 듯 한데..
10673,10,드라마로 봤던 우리의 대단한 역사와 이순신을 영화로 볼수있다니 정말 기대되요 
10674,10,예전에 불멸의 이순신 드라마때 정말 몇번이고 돌려봤던 해전인데 영화에서 어떻게 표현할지 기대 만땅-!!!
10675,9,여기서 12척이라 하는것은 원균이 대패하고 이순신장군이 다시 복귀하는 시점에 12척밖에 없었다는걸 얘기하는거 같습니다. 물론 명량해전 시작때는 배한척 더 복구해서13척이지만요.
10676,4,아.....CG 티가 너무 나요...안보고 싶어졌어요 ㅜ.ㅜ
10677,9,소품 하나에 아쉬움
10678,6,어 망할 것같은데?
10679,10,월드컵 피해서 개봉하는거구만...안그랬음 6월 개봉일텐데... 극장에서 뵙겠사옵니다 장군님...
10680,10,"성웅 이순신 장군이 없었더라면 그가 조선을 포기 했다면... 어떻게 될을까여~ 생각하고 싶지도 상상조차 하고 싶지 않네여~ 전세계 영웅과 위인 중에 이처럼 처절하고 위대한 영웅이 있을까여~ 이금 이순간을 있게 해준, 한민족으로 남게 해준  성웅에 영화 제작에 참여해준 모든분께 감사 합니다.  "
10681,9,류승룡...저번엔 만주족...이번엔 왜적....김감독하고 놀지마라...
10682,7,"최민식과 류승룡, 이순신이라는 캐릭터가 기대되서 보기는 하겠는데 최종병기 활과 극락도 살인사건의 감독이라는 점에서 별 기대는 안된다. 둘 다 재밌게 보려고 해도 자꾸 유치한 정서와 무식한 전개가 계속 습격해대서 보기 힘든 영화였지"
10683,10,어릴적 나의 영웅! .... 이순신 장군!!!  명랑하게 싸우셨지....  감사..ㅡㅡ
10684,10,오 기대된다....
10685,10,영화관 가서 보면 나 졸라 울것같다..ㅠㅠ
10686,10,기대중!!!
10687,5,영상 보다 어이가 없어서 뎃글 달러 왔어요 조선시대 화포 위력이 얼마나 대단하길래 왜선이 한방에 작살이 나나요? 그때 포탄은 터지는게 아니지 않나요? 화포 한방에 왜선 산산조각 나는거 역사적으로 맞는건가요? 난 무슨 미사일이라도 날린줄 알아어요  
10688,10,최고의 영웅! 이순신!
10689,8,연기만큼은 보장하는 배우들 출연과 티져영상을 보니...올 여름 천만까지 갈 영화라 생각되고 기대된다...
10690,1, 인터넷에 공개된 예고편을 봤다. 포탄에 맞아 폭발하는 배와 한치의 흐트러짐 없이 앞뒤 좌우 줄을 딱딱 맞춰 항해하는 선단은 나를 슬프게 한다. 16세기 말 명량에서 이순신을 만날 수 있다는 기대감이 한 순간에 날아가버렸다. 
10691,9,더잔인하게 더 리얼하게 일본을 격침시켜라! 다시는 바다로 쳐들어오지 못하게 쐬기를 박아버려라1 니뽄도 훈도시  와까리 마시따!
10692,10,이 벅찬 기다림 만으로도 10점..
10693,10,벌써부터 기대됩니다
10694,10,"민족의 영웅.일본 해군조차도 현재 추앙하며,신전을 만들어 놓고 받들어 모시는.그분. 살아게셨어도 선조에게 당한 고문 휴유증으로 얼마 못가 돌아가셨을 그분. 아니 죽임을 당하셨을 그분.이나라 불세출의 영웅의 감동을 극장에서 볼수 있다니 감사합니다."
10695,10,과거 난중일기를 읽다가도 눈물을 흘렀던적이 있었지.....타임머신이 있다면 과거로 돌아가서 제일 만나고 싶은분......
10696,10,12척이었고 나중에 새로 배 1척 추가 해서 13척으로 전쟁한거야~~
10697,0,13척인데..12척이라네...13척으로 수정하면 10점드리겟음..
10698,10,배우들만 봐도 기대되요 소재도그렇고 꼭 보러갈게요
10699,10,이 영화 꼭 보러 갑니다. 이순신장군...가장 존경하는 분입니다.
10700,10,3부작 !!!!!!!!! 으로해주세요.  꼭  보러갈께요
10701,10,신에겐 아직 12척의 배가 남아있사옵니다...역시 이순신장군의 포스는 쪈다.ㄷㄷㄷ
10702,10,"바다에 맹세하니 어룡이 감동하고 산에 맹세하니 초목이 아는구나. 이 원수 왜적을 모조리 무찌른다면, 비록 내 한 몸 죽을지라도 사양치 않으리라! -이 충무공 전서 中 -"
10703,8,"민족의 성웅,이순신 장군이다. 그냥 영화로 만들게 아니란말이다. 금방 네이버 티저보고왔는데,불안하다...제발,부탁이다..."
10704,10, 가족과함께 볼수있는 영화이길 완전 기대합니다 꼭봅니다
10705,9,"믿고 보겠음다 300은 영상으로 최고가 되지만 울나라에 그런거 안 봐라니깐 , 울나라 역사중 최고 전략가중 한명을 어떻게 그려 될지 기대 중 ~~"
10706,10,최민식정도면 김명민 충분히 능가할수있을거라 봅니다. 기대합니다
10707,10,최민식 명배느. 사랑합니다. 감사합니다.
10708,10,최민식 류승룡 이들의 이름 만으로도 설렘은 다가온다
10709,10,"최민식, 류승룡...그리고 이순신...기대를 안할래야 안할 수가 없습니다"
10710,8,몹시 기대됩니다^^
10711,10,"최민식, 김명곤, 류승룡, 조진웅, 이정현... 우와! 어떻할려고 이 배우들이 다 나오나? 포스터의 최민식 표정만 봐도 10점 만점!!!"
10712,10,기대된다. 배우들이 아주 멋지네~~~
10713,10,"최민식, 류승룡 두 선수만으로도 이영화는 90% 먹고 들어갈듯합니다. 기대가 큽니다. 문제는 큰기대에 못미치게 되면... 결국은 한방에 훅갑니다. 암튼 잘되길 기원합니다."
10714,10,선조 짱시룸 조선조 왕들 중에 인조랑 선조가 제일 싫어ㅗㅗ
10715,10,ㅎㅎ
10716,7,12척에 배가 있다는 대사는 이순신 장군이 선조에게 보낸 유명한 말인데 오그라든다라니.. 우리 역사의 위대한 인물을 부각시키는 영화 자체로 의미가 있는 영화. 겁나 기대된다!
10717,10,기대기대기대기대
10718,10,예고편 마지막.. 신에게는 아직 12척의 배가 있사옵니다. 최민식씨에 이 대사에 나도 모르게 소음이 쫘악~~ 기대됩니다. 
10719,10,신에게는 아직 12척의 배가 남아있사옵니다
10720,10,예고
10721,10,나의 영웅이십니다. 대한민국 국민이라면 꼭 봐야할영화 명량회오리바다!!
10722,9,"기대하게 만드는 배우들....,"
10723,10,기대
10724,9,정말  기대되네요
10725,10,압도적인 포스터!!!!!!!! 기대기대 엄청기대
10726,10,"현 지금, 이순신장군이 응징 할 넘들이 너무 많습니다. 현재 있으셨으면 좋겠네요. "
10727,10,이순신 장군이야말로 오만원권 위인인데..
10728,10,저또한 무척 기대되는 영화입니다. 영화와 같은 실제를 영화를 한다면... 무지 기대됩니다. 제발 기다린만큼 대작이길...^^
10729,9,"갑옷도 안 입고 싸우는 사병들은 없어야 겠죠.  조총과 갑옷으로 중무장한 일본 병사와 달리 조선병사는 포졸 일상복에 활만 쏘는 아메리카 미개한 국가로 그려온 영화는 더 이상 나오지 않길 바랍니다.  일본 그림을 보면 조선 병사들도 장군과 동일한 갑옷 활, 창 연발발사활, 개인용총포, 불화살, 불붙여 투척 수류탄"
10730,10,최민식! 자동예매~!
10731,10,진정한 성웅의 모습을 담아내리라 기대할게요 민식 성님 핫팅
10732,10,돈버는 영화보단 민족영화다운 영화을 만들어졌기를 기대한다..
10733,10,난 왜 여태까지 최민식을 최민수로 봤을까. 보고싶긴 하네. 
10734,10,출연진부터가 와~~ 대박... 내용은 말할것도 없지만...과연..? 기대하는 작품입니다.
10735,10,아직 개봉하려면 멀었네... 개봉하는대로  볼 꺼임... 촬영한다고 애썼다..친구... 내 누군지...알제?^^
10736,10,"한국 영화의 진짜 배우 최민식, 류승룡, 조진웅이 나오는데 안볼수가 없다.  2000% 기대되는데.  출연하시는 분들께 박수를~~~"
10737,10,언제 개봉했지??? 난 보질 못했는데???
10738,8,연기는 믿을 만한 배우들인데 결국은 각본-감독-촬영-편집이 얼마나 잘되었느냐네. 
10739,5,영화300 때문에 후빈작업이 늦어 지실 듯.....
10740,10,중국 일본으로도 수출되길.
10741,10,올 여름 기대되는 영화...
