,ratings,comments
5229,0,억지 감동은 아니라고 본다
5230,10,개 감동이그만은? 여긴 평점이 왜이리 낫지?  눈물을 참을수 없었다 
5231,10,최고의 영화 대한민국 화이팅
5232,4,"초중후반까지 엄청 지루해서 언제 끝나나 시계보고, 웃음소재도 인위적인게 기대없이 보는대도 기대이하인 작품"
5233,9,나의 독재자 같은 삼류 개쓰레기를 7.3이나 주는 좌좀들이라서 그런지 이 영화 평점이 나의 예상과 다르질 않네...
5234,7,진한드라마 그냥 티비에서 특집으로 나오는 2편 짜리드라마 연세드신분들은 공감하겠지만..젊은세대는 돈주고 보기 아까운..
5235,10,웃기도 울기도 했던 영화입니다 시대적 묘미를 살리며 어우러진 연기파 황정민 최곱니다 전쟁시대를 겪지못한 사람들에게 어렵게 살아낸 어른들의 상황 가슴도 조이고 안타까운 마음으로 즐겁게 봤습니다 영화 대박나길 기원합니다
5236,10,그시대를 그대로 보여준 영화. 독재 어쩌구 하는 것들은 그냥 한줌. 필리핀에서 서울에 체육관 만들어 주던 그런시대를 이겨낸거다.  기적을 이룬 그들은 위대하다.
5237,8,50대분들  보시면  공감 백배  왕추천합니다
5238,5,"노년은 옛 생각을 하며 드라마가 유치해도 눈물흘리고. 청소년도 제대로 배운적이 없을 테니 추천할만 하다.  근데 좀 아는 중년인 나는  역사적 사실에 그런식으로 유머를 더 해야했는지... 국정홍보처 영화같다는 느낌이 들었어요. 민방위교육용,예비군교육용. 왜 팔팔올림픽은 안 나왔는지 궁금타."
5239,10,19일 롯데시네마에서 영화을 보고 정말 감동을 받았습니다.우리나라을 위해서 정말 고생을 많이 했다는걸 새삼스럽게 또 느끼고 또 느끼는 영화였습니다.이런 영화가 많이 많이 볼수 있는 기회가 있으면 좋겟습니다.감독님 배우님들 정말 고생들 많이 했습니다. 재미게 보고 느끼고했습니다 감사합니다.
5240,4,어제 이 영화보고 엄청 실망했습니다.사람마다 다르겠지만 차라리 집에서 그렇고그런 드라마 보는거보다 못합니다.여기 평점주는 알바들 글에 나처럼 속으면 후회합니다
5241,3,돈주고 보면 속쓰린 영화.. 그 나물에 그 밥..
5242,10,정치 색깔을 떠나서 단순히 이 나라를 세우신 그 분들에게 존경을 표합니다. 
5243,8,갠적으로 만족했음...조금 산만한 느낌이 있고 깊이가 별로 없는 게 흠이지만...감동이 있는 휴먼 드라마임..특히 이산가족찾기 장면에선 많이 눈물을 흘렸다는...
5244,10,10점 만점에10점  나는  이세대에  삶을  살은  사람이였어 100프로  공감 하며  요즘  젊은사람  들이  꼭 봐야한다고 적극  추천 합니다  1950년~2014년  현대  까지의  우리들  삶을 너무나  잘 표현한  작품으로  평가 하고 싶읍니다
5245,10,아버지 세대에게 존경을
5246,10,"어린애들은 이해할수없는 영화.... 그래서 ,,,, 가슴아픈영화 ,,,,,"
5247,8,대중적인 감동과 재미를 두루갖춰 천만관객 돌파가 안되면 오히려 이상할듯.
5248,10,"근대 대한민국의 고난과 발전 그리고 아픔 등을 정말  잘 표현한 블럭버스터!  남북의 비애, 가족의 소증함, 아버지의 역경과 가족을 위한 헌신, 그리고 조국애. 어떻게든 살아남고 발전하려는 국민들의 처절한 몸부림. 우정과 휴머니즘! 그리고 그 와중에 도 잃어버리지 않는 꿈과 희망! 여유와 유머가 반짝 이는 비빔밥 "
5249,10,"이 영화 생각없이 남편이랑. 봤는데. 정말 대박 ,도둑들 ,변호인, 7번방 보다  더 재미있씀, 감동. 웃음 , 보는 동안 웃겨서 눈물 슬퍼서 눈물. 내 지인들에게 전화해서 꼭 보라고 했씀 처음으로 적극 추천했씀"
5250,0,박근혜가 좋아하는 영화ᆢ나라망친 쓰레기 경상도 사투리 듣기 싫더라
5251,10,아버지 생각에 많이 움..
5252,9,많이공감됩니다
5253,9,"처음과 끝의 극의 흐름이 탄탄하게 잘 구성되어 있고 매순간 눈물샘을 자극하는 바람에 눈물, 콧물 뒤범벅 되어 본 영화...주위 사람들 보기가 민망할 정도로.ㅋ"
5254,9,한쪽면만을 보여주는듯 하지만 그시절 그때는 다그랬습니다. 우리시대 최고의 아버지! 억지웃음코드가 좀 거슬리지만 모두를 만족시킬 수없으니.. 이런사람 저런사람 이런생각 저런생각...많으니까요
5255,0,한국영화는 아무리 재미없어도 너무 평가가 후하다 ㅋㅋ 솔직히 돈내고 볼영화는 아니다
5256,1,10점은 개 오바...
5257,1,에라이...아주 나리가 났네...해운대처럼..ㅋㅋ
5258,2,생각보다..허접..
5259,0,평점알바들에 속지마세요..    
5260,10,대박감동보는내내 계속울컥울컥
5261,9,사전 정보없이 갑자기 보게되었는데 예상 밖의 굿~~~~
5262,10,"내생애 영화보면서 그렇게 울어본적 처음 이네..꺼이꺼이 울었음. 아버지어무이 세대 힘드셨을 생각하면서 보니, 정말 몰입되던데요..진짜 이산가족찾기장면은 극장전체가 눈물바다더만.."
5263,9,"평점, 완성도를 떠나서 2014년 본 영화 중 가장 몰입해서 재밌게 봤다. 20, 30대들이 많이 봤으면 한다. 편한 마음으로 보면 재밌고 감동적이다. 삐딱하게 혹은 이념 같은 것 빼고 그냥 보자. 후회하지 않을 거다."
5264,10,6.25부터 80년대정도까지 긍정적인 마인드로 잘 정리된 영화...걍보3^^
5265,8,부모님 세대가 고지식하고 고집쟁이라고만 하지 말고 당신들이 고생한 내용도 이해하길... 다만 우리가 일제시대와 한국전쟁을 지나 그나마 이정도 풍족한 대한민국에서 살 수 있는건 대통령때문이 아니라 수많은 민초들의 희생 때문이란걸 깨달아야 한다...
5266,10,재미있네요. 
5267,1,...
5268,4,좀 애매함 얘기하고자 하는게 없음 다큐도 아니고... 시나리오등 아이디어 영상은 좋으나 감독이 얘길 못끌고감 많이 아쉬움
5269,10,ㅡ웃기려할땐 웃고 울리려할땐 울면서 재미있게 봤습니다 젊은사람들은 고리타분하게 느낄수있지만 부모님들덕에 지금 이만큼 사는게 틀린말은 아니니..^^ 부모님들께 꼭 보여드리고싶네요
5270,0,쌍팔년도 신파 감동 그만 좀 해라 한국영화나 드라마는 발전이 없어...
5271,4,아버지시대를 보여주는 영화라는데 너무 당시 사회와 현대사를 너무 대충 표현하거나 넘어갔고 그냥 한남자의 삶을 포괄적으로 찍은 영화같네요.
5272,0,...
5273,10,그시절  어떨게든잘살아보려고 노력한 사람들의 이야기 정부탓 남탓 데모만하는 통진당부류사람들은 재미가없겠죠?ㅋㅋ
5274,10,가족과 함께보세요
5275,10,감동적이고 짠한데 재미있는 영화한편이었음
5276,1,뻔한 스토리 ᆢ포래스트가 생각나서 지겨워 죽는줄알았음
5277,10,감동적임. . ㅠ말로표현 못하고  직접봐야될듯. . 
5278,9,감동적이었음... 특히 맨 마지막 장면에서 가슴이 찡했음ㅜㅜ
5279,10,예상보다 훨씬 재미있고 여운이 진하게 남는 영화였습니다...^^
5280,10,그때 정치색이 나왔는지 도무지 이해할수가 없는데 자꾸 정치 사회문제를 들먹이면서 0점주는분들이 많네용.. 영화를 보시긴 하셨으려나
5281,10,"국제시장...☆° 웃고 울고....가슴 찡한 가장의 삶...  내 아버지, 내 남편, 내 아들 많은 생각이 들었다....  감동깊은 영화...내 생일날 현명한 선택이였다. 좋은 아내가 되고 싶다는 생각도 잠시나마....."
5282,8,애들이랑 함께 보세요. 할아버지 세대를 이해할 수 있는 좋은 영화입니다.
5283,10,정말재미있게봤습니다ᆞ^^
5284,2,보지마세요. 노인네 우격다짐을 내돈 내고 2시간 넘게 봤네요;;;
5285,10,많은 걸 깨닫게 해준 영화.. 영화 속 대사 하나하나에 깊은 뜻이 느껴졌고 주인공들의 말 한마디 한마디가 가슴에 서려왔었다 영화 보기 전에 평점과 리뷰 되도록이면 보지 말고 직접 보고 있는 그대로 느끼시길.. 정말 감사합니다 잊지 않겠습니다 대한민국의 아버지들이여
5286,1,양지만 보여주는 영화! 그 뒤에 깔려있는 음지는 ?풋
5287,10,잘 만든 영화입니다..오랫만에 좋은 영화 보았습니다.감사합니다..
5288,10,"재밌고 감동적입니다. 하도악플이 많아서 볼까말까했는데, 엄마와 딸까지 가족모두 관람하기에 손색이 없을정도로 재밌고 지루하지 않네요. 황정민이기에 가능한영화!"
5289,10,조금 전 보고왔습니다. 너무 마음 아파서 많이 울다 왔네요. 우리 아버지들 고생 많으셨습니다.. 덕분에 이렇게 좋은 환경에서 살고 있다는걸 또 한번 느끼고 왔습니다. ㅜㅠ 배우들 연기도 정말 좋았고...안보신분들 꼭 보세요..!!
5290,10,"우리네 아버지들이 가족을 책임지기 위해 어떤 힘든일도 마다하지 않고 해왔던 힘든 삶을 봤습니다. 웃겼다, 울렸다. 내용의 전개도 지루하지 않고 언제 시간이 다 갔는지 모를 정도로 몰입하게 만든 영화였습니다. "
5291,10,한사람의 일대기를 통해 대한민국 근현대사를 보게됩니다. 제 나이 이제 34. 그 동안 잘 이해하지 못한 근현대사를 조심히 옆볼수 있었내요. 특히 이산가족상봉 등은 저와는 연관이 없어 잘 몰랐는데 정말 감정이입 되더라고요. 그리고 그동안 몰랐던 제사의 의미도 한번 느껴보내요. 아무튼 볼만하내요. 강추!!!!!!!!!!!!
5292,10,완전강추 넘 감동 재미 있었어요. 2시간 넘는 영화 푹 빠져서 보고 왔어요^^  
5293,10,감동적인 영화였습니다.
5294,10,오랜간만에 진한 감동 받았네요~~가족가 함께 보면 좋을듯 폭풍감동  꼭보세염~~
5295,10,"머릿속에 든 거 많은 척 하는 사람들은 볼 필요 없어요...보고 나면 냉소적인 비웃음 정도나 까고 나올 테니까,,, 그냥 평범하게 살면서 상식을 가지고 세상을 사는 따뜻한 마음을 가진 사람들이 보면 울다 웃다 감동 받고 나올 겁니다...."
5296,10,이 영화를 두고 재밌다 정치적 성향이 있다 말이 있지만 재밌는건 재밌다고 하고 비판은 잠시 묻어두는게 좋다 생각이 듭니다. 보수도 진보도 서로 인정하고 잘못도 받아들이고 그래야 한국영화는 발전하는 겁니다.
5297,10,ㅎㅎ
5298,10,보면서 많이 울었습니다
5299,10,정말 오랜만에 진심으로 감동받았네요.감사합니다 감독님  잊고살았던것들을 다시금 기억하게 해주셨네요.  정말감사합니다.
5300,10,너무나 찡했습니다 흘린눈물로 얼굴이 따끔거려요 대박예감
5301,10,너무 감동적으로 본 영화 ..1초도 화면에서 눈을 떼지못하고  눈물과 웃음을 한꺼번에 주고 상당부분 공감하지만 30대초반의 우리 아이들은 이영화를 이해할수 잇을까 생각하게 되네요. 우리나라영화 제작수준도 완전 쨩 입니다.~~^^
5302,10,8.5정도 주고 싶은데 현 평점이 낮은 관계로 10정! 나름 보면서 눈물도 몇번 흐렸음 39살 나이에 충분히 공감  마누라도 나오면서 이 영화 보길 잘했다고 함  약간 연출의 아쉬움은 있었지만  감독이 나름 잘 만드신듯 사투리 어설픈거 랑 cg 약간 어색한거 빼고 만족!  간만에 추천하고픈 영화
5303,10,오랜만에 감동받은 영화를 보았네요
5304,10,진짜 감동적이었음
5305,10,"경제발전을 박정희가 이룬 거냐, 부모님 세대가 이룬 거라고 반문하는 좌좀들은, 정작 이 부모님 세대가 살아온 날들을 비춘 이 영화를 독재자 찬양하는 내용이 있다고 싫어한다. 그들은 진심으로 뇌가 있는가?"
5306,10,감동적입니다
5307,10,정말 잘 봤습니다!! 
5308,10,인생...그냥 인생....지금 10대들은 모를..우리네 부모님 인생....
5309,9,30대 이후부터 는 충분히 공감될이야기 남자로써 책임감느낄수있고 아버지를 생각하게되는 올 한국 영화중 최고의 감동
5310,10,웃기면서도 잔잔한 감동을 준다 잼있게 잘봤다
5311,2,"배우들의 어색한 연기 특히 외국배우들, 감정 확 깨는 어이없는 특수노인분장, 눈물 옥지로 짜내려는 과도한 장면들, 욕심만 많아서 이것저것 뒤죽박죽 사건들의 나열.  헐이다 헐!!"
5312,7,볼만했습니다....
5313,8,감동적이었어요8점
5314,10,뭉클했어요..
5315,10,정말정말감동
5316,10,6.35부터 파독광부의 시절을 살아보지 못한 저로선 간접적으로나마 많은 이해를 하고 봤습니다.  이건 이데올로기나 정치적인 개념을 배제하기에 앞서 한국영화가 대한민국 근대사에 가장 굵직한 사건들을 재미나게 연출한 첫 시도란 것에 높은 점수를 주고 싶네요.. 재미나게 봤습니다.
5317,10,아빠가 우셨어요.
5318,10,너무 감동적인 영화였습니다
5319,10,보는내내 울다 웃다 반복함 우리네 아버지를 대한민국의 역사를 이해시켜주는 영화
5320,10,기대 안고 갔다 큰 감동받고 나옴...독재니 정권찬양? 어디서 그랬는지 몰겠는데 ㅠㅠ
5321,0,널 끝까지 울려볼테다! 관객을 울리기 위해서 노력만하는 영화
5322,10,재미있음
5323,1,군부독재 찬양영화
5324,10," ""내는 생각한다. 힘든 세월에 태어나가 이 힘든 세상 풍파를 우리 자식이 아니라 우리가 겪은 기 참 다행이라꼬."" 희생만 하신 현 우리 부모님 세대 얼떨결에 마눌과 본 영화지만 아직도 가슴이 먹먹하다"
5325,9,우리시대 이제는 할아버지의 이름으로 살아가는 격동의 근현대사를 몸소 겪은 가장으로서 그분들의 이야기! 나이 들어 꼴통이라 불리지만 그럴 수 밖엔 없었던 그분들의 삶의 무게에 치유가 되고 젊은 세대의 공감으로 세대 간의 이해의 폭을 좁히는 힐링 드라마!!
5326,5,아 저 시절은 저렇게 살았겠구나란 것을 알수 있었다. 하지만 너무 많은 것을 넣으려다 보니 산만하다는 느낌을 떨쳐 버릴 수 없었다.  이 방대한 이야기를 드라마로 만드는 것이 더 좋지 아니했을까란 생각이든다. 한 인물의 일대기를 영화로 만드려면 뛰어난 스토리와 편집기술이 필요한데 다소 부족했다.
5327,10,넘무 좋아요 영화보는 내내 그시절 그분들의 아픔에 공감을 받아 많이 울었습니다
5328,9,한사람의 인생스토리를 우리나라 역사에 비추어 이야기한것이 기억에 남고 어르신들이 보면 공감할것 같은 영화다
5329,10,음! 그런 일이~~
5330,10,대박
5331,10,9점인데 평점조절
5332,7,⟨솔직 평점⟩ 적당히 웃고 울고 우리 아버지들 세상을 잘봤습니다.
5333,7,"적당한 추억, 적당한 감동, 적당한 구성, 적당한 한국사, 적당한 스토리, 적당한 유머, 적당한 감성팔이등 한국인이라면 적당히 볼만한 영화이지만 황정민의 최루성 감동연기가 이 영화를 좀 더 품질 향상시켰다."
5334,10,평점 안좋게 준 사람들이 많아서 별 기대안하고 봤는데..;;; 보는내내 울다 웃다... 큰 감동을 주는 정말 괜찮은 영화임~ 
5335,3,박정희 군사독재 후 서방에 남자는 광부로 여자는 간호사로 속여서 팔아 쳐 먹은 것을 영화로 쳐 맹글어서 스크린을 통해 배우의 연기력과 대사에 쳐 웃는 관람객들을 보면 욕이 나온다. 이 영화가 쳐 웃는 영화냐?  관람객들 대다수가 좀 알고 쳐 웃어라  그리고 요즈음 감독들 돈 이면 다 쳐 만드나?
5336,10, 며칠전에는 님아...그 강을...보고 눈이 팅팅 부었는데...오늘 국제 시장을 보곤 완전  웃다가 울다가..눈 완전 팅팅 또 부어...왜들 자꾸 이런 영화만 만드는 겁니까요???ㅠㅠㅠㅠ
5337,10,영화인줄 알지만 아버지가 막순이를 데리러 안갔으면 하는 안타까움.파독광부와 간호사들의 어려움..고1때 엄청나게 눈물흘리게 했던 이산가족찾기등. 눈물도 많이 흘리고 영화속 인물들의 아픔이 느껴지고..꽉 찬 극장 관람객 모두 감동적이라거나 눈물 훔치며 재밌다고 하는 나 또한  남편과 공감하며 잘  본 영화.
5338,10,재미있었음 우리 아들도 중3인데 9짐!
5339,10,정말 재밌었어요! 강추!! 보는 내내 눈물이 멈추지 않았어요...ㅠㅠ
5340,10,젊은세대 나이든세대 모두 보아야 할 영화라고 생각함 배우들의 연기도 좋음
5341,8,오랜만에 시간가는줄 모르고  잘봤습니다.   
5342,10,한국인 모두가 알아야 하며 꼭 기억되어야 할 우리의 지난한 과거들을 보라.. 부존자원 하나없는 이 폐허의 땅에서  어떻게 살아왔는가..
5343,10,재밌네요~잔잔한감동을 ~^^
5344,8,힘들고 암울했던 우리 부모님들의 시대적 상황을 짧은 시간에 다 담기에는 조금 부족한 면이 있었다하지만 처음부터 끝까지 어둡기만 했다면 세대마다 느낄수 있는 공감대를 끌여내기엔 힘들었을 것이다. 적절한 유머로 보는이의 감성을 처음부터 다시 느끼게 할려고 한 감독의 시도는 좋았다.막순이의 대화 전 그냥 눈물만
5345,10,최근에 본 4편의 영화중 제일 재미있었던 영화!
5346,10,"감동그자체....격동기,슾픔,환히"
5347,3,그저 감성팔이 그 이상도 그 이하도 아닌.  첫 장면부터 마지막 장면까지 예상가능한
5348,0,최악의 감성팔이 영화... 2시간 내내 이렇게 사람 불쾌하게 만드는것도 능력이다.
5349,9,재미있게 잘 봤어요. 가져간 반값 할인권이 기간이 지나서 우울했는데ㅠㅠ 아깝지 않았음~ 빵빵터지면서도 급 슬프고..가족이 많이 생각 나는 영화. 추천할께요~
5350,10,방금봤습니다~~ 감동 감동 
5351,1,재미없다 ... --
5352,1,클리쉐의 대향연이 아니라 독재 시대가 그리운 종박들의 감성팔이 ~ 
5353,9,정말 연기들을 잘 하시네요  감동적입니다 
5354,5,"조금전 봤다. 딱 윤제균감독 스타일로 만들었다. 배우와 소재의 힘을 믿었는데.. 역시나다. 평작에 그치고 말았다. 시대의 아픔은 겨우 담긴듯 하나 이해와 공감, 소통은 끌어내지 못했다. 유머  코드는 촌스럽다."
5355,10,한국영화의 대발전..젊은층에서 많이 보아야 좋을듯
5356,4, 클리쉐의 대향연
5357,8,괜찮은 근현대사 테마관
5358,9,재미와 감동^^ 잘봤습니다.
5359,0,해운대 만든 감독이 만든 영화라서 별로다. 도대체 해운대는 왜 천만이 든건가? 당최 이해 안감 ㅋㅋㅋ
5360,10,10점이 끝이라는게 아쉬울 뿐.
5361,9,"감동도 있고 과거를 회상케 해 주는 영화! 황정민 노인이 되었을때의 목소리가 젊어서 흠. 약간 흐림이 조잡스러운 부분도 있지만, '꼭 부모님도 예매해 드려야겠다.' 하는 생각을 하게 함. 그 시대. 그 고생을 감수해 주신 부모님이계시지 않았더라면... 지금 내가 그 혼란을 겪으며 살았을 거니. 4050어른들께 감사드려요"
5362,0,그렇게 미화 왜곡질 해봤자 그 때 그 세대들조차 지금은 자살률 세계1위일 뿐이다. 십팔번 뻔한 신파극에 눈물짓는 사람들도 있겠지만 냉정히 생각해보면 그 치미는 혐오감에 구역질이 올라 올 뿐.
5363,4,딱 해운대 수준의 영화임.. 연기력 되는 배우들만 썼으니 눈물샘은 충분히 자극하겠지만 연기력 이외에 다른부분은 정말 저급함.. 편집수준하고는..
5364,10,"오랜만에 부모님과함께 울다웃으며 보고왔습니다.. 미화를 우려한다 생각하는 사람들에게 말하고 싶네요 '이 영화는 역사적 사실만을 보여주었습니다.' 변호인이 그려낸 영화도 사실을 보여주었지만, 이 영화가 보여준 내용도 사실입니다. 정치적 견해가 다름을 이유로 들어서 영화를 매도하지 않앗으면 좋겟습니다. "
5365,9,우리는 앞을  향해  미래를 향해 나아가야하는 숙명을 지니고 있지만 과거를 성찰하고 포용하지 못하는 진보는 자신의 우월함에 도취되어 있을뿐임을 새삼 깨닫게 된다
5366,8,이산가족찾기용
5367,2,그 어려운 시절 고생했는데 당신 자식들 대부분은 저임금 노동자 취급 받는데 화 안나나? 언제까지 추억 찾아 눈가나 적시고 있을것인가? 못난 506070세대야
5368,10,감동적
5369,9,볼만해요~~  간만에 눈물 흘렸네여
5370,4,50대이상은 좋아할듯 별생각없음....그냥  억지눈물
5371,10,죽음의광산.죽음의 호스피스.불쌍한 국민들 외화벌이. 배후에 대통령이란 작자는 주색잡기..경제성장은 누가?
5372,8,재미와 감동을 준 영화는 맞지만 한편으로는 우려를 낳을수 있는 영화이네요
5373,9,눈물이 났어요.볼만하네요.부모님 강추!
5374,10,영화 보다 이렇게 눈물나긴 처음....
5375,8,★    Z E P 1 0 0.c'0' m    ★
5376,10,강추
5377,5,극장비 요즘 얼마인가여?
5378,10,좋습니다..말이 필요없습니다.
5379,10,엄마아빠를 보여드렸습니다. 울지 않는 아빠가 영화보고 울었다는 이야기들으니 평을 안올릴 수가 없네요! 강력추천해드려요~
5380,10,재밋게 웃었고 가슴은 뭉클  좋은 영화 강추~
5381,6,산업화 세대의 정치적 반동성을 탈색한 채 부르는 헌창-
5382,10,47평생 영화보며 소리내서 울컥할뻔 했네...간신히 참었음..옆에 있는 17살 아들놈에게 들킬뻔했음. 아들놈은 이해못할줄 알았는데 재미다고 함...내년에 첫번째 천만영화 무존건 간다..
5383,10,열심히살아야겠고...조금 감동(?)적이었다..
5384,10,아ㅡ참  열심히  살아야지라는 생각이들었다 그 시대때  참  참혹함이  믿어지지않게  발전한 우리 자랑스럽다  정치만좀 잘되는  나라면  좋겠는데ㅠ
5385,10,1000만 넘을것 같다
5386,0,믿고 안보는...
5387,10,우리들의 아버지이야기  참감사합니다그리고사랑합니다
5388,9,50대 이상 이땅에서 살아온 사람들은 가난과 배고픔의ㅇ보릿고개의 애환을 잘알고 그 시대를 리얼하게 그려냈다고 봅니다. 감명깊게 보았습니다.  아부지! 저 잘했지예 근데여 너무 힘들었습니다..
5389,0,ㅂㄹ그냥한국영화
5390,10,참 가슴아프고 찡한 우리의 근대사를 유머로 휼륭하게 잘 그렸다..
5391,10,무한감동 강추 강추
5392,10,많은걸 생각나게 해주는 영화.
5393,8,"지금의 우리할아버지, 아버지 세대에 일어난 너무 많은 사건을 다룬 것이 흠이라면 흠. 또한 그들의 잘못된 인생추구(물질만능)가 우리사회를 비인간적 사회로 만든 것을 자인"
5394,0,평점 높게 주는 인간들 대부분 영화 홍보 알바쓰레기인듯 싶네
5395,1,국제시장과 아무 관련없는 이야기  제목 바꿔라 이산가족으로  부산.국제시장과 아무 상관없는 스토리
5396,9,이건 시장 얘기가 아니고 대한민국 총정리
5397,10,한국인이면 꼭 봐야 하는 영화같습니다. 정말 좋았습니다. 강추합니다.
5398,8,지루함을 모르고 봤습니다!
5399,5,이래도 눈물 안 흘릴래 강요만 하다 끝난다.
5400,10,이런 영화 많이 만들어 주세요
5401,10,간만에 감동적인 내용이었네요.
5402,10,이 영화를 보고 나서 힘든 세월을 보낸 부모님 세대에게 감사의 마음이 들었다.
5403,10,"잔잔한 감동과 웃음이 있는 편안한 영화, 잊혀져가는 아버지의 삶을 돌아보게 합니다^^ 추천합니다!"
5404,7,그럭저럭 볼만함니다 그렇게  재밋지는  안아요!
5405,10,재밌어 완전
5406,10,감동ㅠㅠ 괜찮은영화
5407,10,재미나고 감동있게 봤다. 강추
5408,10,처음으로 글 남깁니다 내가 본 한국영화중에서 최고~!!!
5409,0,과유불급 이제 영화로 강요하나
5410,10,부모님 모시고 다시 보고 싶은 영화! 
5411,9,영화를 보면서 내가 눈으로 보고 느꼈던 그런 세대였구나 실감했습니다....식구들을 위해서 해야만 했던 희생이 요즘 세대들은 영화를 통해서만이 알수있다는걸 실감하지 못할겁니다....현실적인 모든표현 옛날을 회상하면서 감동있게 잘봤습니다...
5412,9,네편의 영화가 한편에 녹아있는기라. 난 보는동안 공감 100% 몰입되더라.  아버지 어머니 고맙습니다. 우리역사 아이가 마
5413,5,공을 많이 드린 영화인건 알겠는데 감정샘 자극하는게 너무 관습적이고 촌스러움
5414,10,감동이다
5415,0,제작비가 아깝다.
5416,9,많이 울었습니다.  아버지의 인생이 불쌍해서 울었고 어머니의 희생이 안타까워 울었습니다.  저마다 아픔의 양과 질은 달라도 비슷한 이야기들을 갖고 있을 것입니다.  
5417,10,그냥 봐야할영화..가슴에 새겨야할 우리나라의 역사다..
5418,0,어르신 세대의 집단 딸*이 정도로밖에 안보임.. 
5419,10,"우리가 이해가 안되는 어르신들의 모습에는 저마다의 사연이 있겠죠?  사람의 인생에는 스릴러와 액션,코미디와 로맨스가 모두 존재합니다. 단순히 영화적 장치로 이 영화를 평하기는 어려울 것 같습니다.  우리는 죽어도 모를 내 아버지 어머니, 할아버지 할머니의 삶을 상상해볼 수 있는 좋은 영화였네요."
5420,1,  최악 뷁
5421,10,고맙습니다. 잘만든영화! 역사를 알아야 바로평가할 영화
5422,10,가족들과 연말에 보시기 정말 좋은 영화인거같아요.. ..따듯하고 좋네요 ㅠㅠ엄마가 옛날 생각에 많이 우시고.. 어른들이 그 세월 견뎌오신거 생각하면 속상하면서도 감동이고....
5423,0,알밥들쩌네 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ
5424,3,국제시장... 탈세시장.
5425,10,감동 대박!
5426,0,재미없음....
5427,9,음  감동도 있었고  재미도 있었던  영화. . . 마음이  따뜻해짐을 느꼈습니다 ^^
5428,10,이거 정치적인 영화 아닙니다. 전 야당 지지자고 영화 보지도 않은 사람들이 보지도 않고 하도 정치적으로 나쁜 영화인 것처럼 몰고가서 처음엔 안 보려고 하다가 고향 생각 나서 봤는데 남자인데도 영화 보면서 여러번 눈물이 나더라고요. 고개 처들고 억지로 참다가 막판에 엉엉 울었어요. 한 세대의 이야기에요.
5429,10,최고의영화
5430,10,부모님모시고가서꼭보세요
5431,9,울다가 웃다가.. 이렇게 재밌어도 되는겨?
5432,10,정말 영화보구 점수 주는건 첨 해봅니다 아바타 이후로 가장 재밋고 감동적이고 사실 환타지를 좋아해서 이런영화는 잘안보는데 영화끝나고 박수쳤어요 첨 으로 정말 추천해드리고싶네요 
5433,10,잘 참다가 막판에 몰아서 울어버렸네
5434,10,굿~~~~~~
5435,10,"어머니를 모시고, 다섯 식구가 어제 구리 롯데에서 봤다. 아이들이 보기에도, 나이드신 어머니가 보시기에도 참 좋은 영화였다. 두 주연 배우에게 감사의 박수..."
5436,10,내가 50대라 그런가? 재밌던데..감동도 있고..  젊은 사람들도  한국현대사와 부모님 세대를 이해하는데 좋을 거 같은 추천할 만한 영화.. 많이들 우네
5437,10,정말영화잘봤습니다 ^^배우분들연기도좋았고 전개도빨라시간가는줄몰랐어요^^오랜만에정말울고웃고또울고이런영화보게되어서너무좋았습니다!아버지에대한감사함소중함에많이감동하고눈물난영화였습니다^^ 천만관객!!돌파했음좋겠어요~~~^------^
5438,10,그 세대를 모르는 아들에게 보여 주기를 참 잘 했다 싶었던 영화. 부모님 예매해서 보여 드렸는데 두분이 오랜만에 좋은 영화 보았다고 칭찬해 주셨던 영화...
5439,3,윤제균 감독은 절대 명품감독이 될 수 없다는걸 제대로 증명한 영화. 박찬욱 김지운 봉준호 처럼 디테일한 면을 잘 살리지 못함. 그나마 배우빨로 만든 영화
5440,10,울고 웃고 찡하고 감동적이다  참 잘 만든영화...
5441,10,"팩트만으로도 충분이 재미가 있는 영화 ㅎㅎ 나오는 연기자분들이 하나같이 연기를 잘해서 그런지모르겠지만,,영화보는게 아니라 실시간 있는 듯한 느낌이었다고 해야 하나,, 머라해야 하나,, 하여튼 완전 실감 났음.. 스리디도 아닌데 ㅎㅎㅎㅎㅎ 그래서 십점 ㅎㅎㅎㅎ 무튼 사람마다 느끼는건 다르니깐ㅎ참조만 하시길 "
5442,0,그냥 그럼.. 임팩트에 감염된듯.. 일자로된 잔잔함은 별 감흥이 안됨.. 
5443,9,이왕이면 영자씨 이야기도 보여 줬으면 더 좋았을 것 같기도 하고 (가족 이야기가 안나오니까요) 꿈처럼 주인공 아버지께서 나타나셔서 만나셨으면 하기도 했어요. 좀 허무맹랑해도 왠지 그랬으면 좋겠다는 생각이.. 외할아버지께서 전쟁때문에 다리를 절고 다니셨는데 생각도 나고 이산가족 방송 봤던 기억도 나고요.  
5444,10,"황정민!!! 그 이름 석 자만 보고 무조건 본 영화, 역시 실망시키지 않았다."
5445,9,누구 말처럼 새누리스럽지는 않네요..그 시절을 조금이나 겪은 세대로 공감이 많이 되고 눈물이 많이 났습니다. 부모님과 함께 다시 보고 싶네요..
